ticker,time_published,title,source,topic,sentiment_label,sentiment_score,relevance_score,url
NVDA,2026-08-21 16:08:34,Could Investing $300 a Month in VOO Make You a Millionaire? Here's the Math.,The Motley Fool,financial_markets,Somewhat-Bullish,0.320038,0.636235,https://www.fool.com/investing/2026/08/21/could-investing-300-a-month-in-voo-make-million/
AAPL,2026-08-21 16:08:34,Could Investing $300 a Month in VOO Make You a Millionaire? Here's the Math.,The Motley Fool,financial_markets,Somewhat-Bullish,0.323898,0.616097,https://www.fool.com/investing/2026/08/21/could-investing-300-a-month-in-voo-make-million/
MSFT,2026-08-21 16:08:34,Could Investing $300 a Month in VOO Make You a Millionaire? Here's the Math.,The Motley Fool,financial_markets,Somewhat-Bullish,0.328469,0.60306,https://www.fool.com/investing/2026/08/21/could-investing-300-a-month-in-voo-make-million/
MU,2026-08-21 15:54:32,Micron Establishes Boise Research Hub for Memory and AI,HPCwire,technology,Bullish,0.831208,1.0,https://www.hpcwire.com/bigdatawire/this-just-in/micron-establishes-boise-research-hub-for-memory-and-ai/
NVDA,2026-08-21 15:54:32,Micron Establishes Boise Research Hub for Memory and AI,HPCwire,technology,Bullish,0.618873,0.648822,https://www.hpcwire.com/bigdatawire/this-just-in/micron-establishes-boise-research-hub-for-memory-and-ai/
AAPL,2026-08-21 15:54:32,Micron Establishes Boise Research Hub for Memory and AI,HPCwire,technology,Bullish,0.627551,0.636912,https://www.hpcwire.com/bigdatawire/this-just-in/micron-establishes-boise-research-hub-for-memory-and-ai/
AAPL,2026-08-21 14:37:00,Apple paid 40% of its global taxes to Ireland in last fiscal year,Reuters,economy_fiscal,Neutral,-0.109596,1.0,https://www.reuters.com/legal/transactional/apple-paid-40-its-global-taxes-ireland-last-fiscal-year-2026-08-21/
URTH,2026-08-21 14:31:00,iShares MSCI World ETF: Investors Keep the Cash Flowing While MSCI Weighs a Rulebook Shift,Ad-hoc-news.de,financial_markets,Somewhat-Bullish,0.285628,1.0,https://www.ad-hoc-news.de/boerse/news/unternehmensnachrichten/ishares-msci-world-etf-investors-keep-the-cash-flowing-while-msci-weighs/69981063
MSCI,2026-08-21 14:31:00,iShares MSCI World ETF: Investors Keep the Cash Flowing While MSCI Weighs a Rulebook Shift,Ad-hoc-news.de,financial_markets,Neutral,0.145234,0.736646,https://www.ad-hoc-news.de/boerse/news/unternehmensnachrichten/ishares-msci-world-etf-investors-keep-the-cash-flowing-while-msci-weighs/69981063
BLK,2026-08-21 14:31:00,iShares MSCI World ETF: Investors Keep the Cash Flowing While MSCI Weighs a Rulebook Shift,Ad-hoc-news.de,financial_markets,Neutral,0.114026,0.613532,https://www.ad-hoc-news.de/boerse/news/unternehmensnachrichten/ishares-msci-world-etf-investors-keep-the-cash-flowing-while-msci-weighs/69981063
AAPL,2026-08-21 14:31:00,iShares MSCI World ETF: Investors Keep the Cash Flowing While MSCI Weighs a Rulebook Shift,Ad-hoc-news.de,financial_markets,Neutral,0.059788,0.554015,https://www.ad-hoc-news.de/boerse/news/unternehmensnachrichten/ishares-msci-world-etf-investors-keep-the-cash-flowing-while-msci-weighs/69981063
MSFT,2026-08-21 14:31:00,iShares MSCI World ETF: Investors Keep the Cash Flowing While MSCI Weighs a Rulebook Shift,Ad-hoc-news.de,financial_markets,Neutral,0.092508,0.592843,https://www.ad-hoc-news.de/boerse/news/unternehmensnachrichten/ishares-msci-world-etf-investors-keep-the-cash-flowing-while-msci-weighs/69981063
WMT,2026-08-21 14:09:40,"Finally, Apple Pay is coming to WalMart stores in the US",AppleInsider,retail_wholesale,Somewhat-Bullish,0.341857,0.911715,https://appleinsider.com/articles/26/08/21/finally-apple-pay-is-coming-to-walmart-stores-in-the-us
AAPL,2026-08-21 14:09:40,"Finally, Apple Pay is coming to WalMart stores in the US",AppleInsider,retail_wholesale,Bullish,0.414693,0.762219,https://appleinsider.com/articles/26/08/21/finally-apple-pay-is-coming-to-walmart-stores-in-the-us
GOOGL,2026-08-21 14:09:40,"Finally, Apple Pay is coming to WalMart stores in the US",AppleInsider,retail_wholesale,Somewhat-Bullish,0.321217,0.628853,https://appleinsider.com/articles/26/08/21/finally-apple-pay-is-coming-to-walmart-stores-in-the-us
KR,2026-08-21 14:09:40,"Finally, Apple Pay is coming to WalMart stores in the US",AppleInsider,retail_wholesale,Somewhat-Bullish,0.283558,0.553574,https://appleinsider.com/articles/26/08/21/finally-apple-pay-is-coming-to-walmart-stores-in-the-us
HD,2026-08-21 14:09:40,"Finally, Apple Pay is coming to WalMart stores in the US",AppleInsider,retail_wholesale,Somewhat-Bullish,0.275655,0.573172,https://appleinsider.com/articles/26/08/21/finally-apple-pay-is-coming-to-walmart-stores-in-the-us
WMT,2026-08-21 13:39:31,Walmart to Begin Accepting Apple Pay in U.S. Stores,MacRumors,retail_wholesale,Somewhat-Bullish,0.349714,0.900763,https://www.macrumors.com/2026/08/21/walmart-to-begin-accepting-apple-pay-in-us/
AAPL,2026-08-21 13:39:31,Walmart to Begin Accepting Apple Pay in U.S. Stores,MacRumors,retail_wholesale,Somewhat-Bullish,0.248361,0.808766,https://www.macrumors.com/2026/08/21/walmart-to-begin-accepting-apple-pay-in-us/
HD,2026-08-21 13:39:31,Walmart to Begin Accepting Apple Pay in U.S. Stores,MacRumors,retail_wholesale,Neutral,0.122452,0.626124,https://www.macrumors.com/2026/08/21/walmart-to-begin-accepting-apple-pay-in-us/
LOW,2026-08-21 13:39:31,Walmart to Begin Accepting Apple Pay in U.S. Stores,MacRumors,retail_wholesale,Neutral,0.116383,0.617702,https://www.macrumors.com/2026/08/21/walmart-to-begin-accepting-apple-pay-in-us/
KR,2026-08-21 13:39:31,Walmart to Begin Accepting Apple Pay in U.S. Stores,MacRumors,retail_wholesale,Neutral,0.134712,0.61537,https://www.macrumors.com/2026/08/21/walmart-to-begin-accepting-apple-pay-in-us/
SPOT,2026-08-21 12:42:55,Is Spotify Stock Worth Buying as Growth Meets a Premium Valuation?,The Globe and Mail,earnings,Neutral,0.114377,1.0,https://www.theglobeandmail.com/investing/markets/stocks/AAPL/pressreleases/3953922/is-spotify-stock-worth-buying-as-growth-meets-a-premium-valuation/
AAPL,2026-08-21 12:42:55,Is Spotify Stock Worth Buying as Growth Meets a Premium Valuation?,The Globe and Mail,earnings,Neutral,-0.144121,0.602568,https://www.theglobeandmail.com/investing/markets/stocks/AAPL/pressreleases/3953922/is-spotify-stock-worth-buying-as-growth-meets-a-premium-valuation/
AMZN,2026-08-21 12:42:55,Is Spotify Stock Worth Buying as Growth Meets a Premium Valuation?,The Globe and Mail,earnings,Neutral,-0.104835,0.608567,https://www.theglobeandmail.com/investing/markets/stocks/AAPL/pressreleases/3953922/is-spotify-stock-worth-buying-as-growth-meets-a-premium-valuation/
AAPL,2026-08-21 12:37:02,Apple reportedly cuts jobs in Siri and Vision Pro teams amid AI shift,Investing.com,technology,Neutral,0.039043,0.337816,https://www.investing.com/news/stock-market-news/apple-reportedly-cuts-jobs-in-siri-and-vision-pro-teams-amid-ai-shift-4872039
FQAL,2026-08-21 10:41:06,Is Fidelity Quality Factor ETF (FQAL) a Strong ETF Right Now?,Yahoo Finance,financial_markets,Somewhat-Bullish,0.338729,1.0,https://finance.yahoo.com/markets/stocks/articles/fidelity-quality-factor-etf-fqal-102001439.html
NVDA,2026-08-21 10:41:06,Is Fidelity Quality Factor ETF (FQAL) a Strong ETF Right Now?,Yahoo Finance,financial_markets,Bullish,0.35548,0.631379,https://finance.yahoo.com/markets/stocks/articles/fidelity-quality-factor-etf-fqal-102001439.html
AAPL,2026-08-21 10:41:06,Is Fidelity Quality Factor ETF (FQAL) a Strong ETF Right Now?,Yahoo Finance,financial_markets,Bullish,0.361824,0.645828,https://finance.yahoo.com/markets/stocks/articles/fidelity-quality-factor-etf-fqal-102001439.html
GOOGL,2026-08-21 10:41:06,Is Fidelity Quality Factor ETF (FQAL) a Strong ETF Right Now?,Yahoo Finance,financial_markets,Bullish,0.362421,0.629148,https://finance.yahoo.com/markets/stocks/articles/fidelity-quality-factor-etf-fqal-102001439.html
CRUS,2026-08-21 10:40:27,"Virtus Advisers LLC Acquires New Stake in Cirrus Logic, Inc. $CRUS",MarketBeat,earnings,Neutral,0.087883,1.0,https://www.marketbeat.com/instant-alerts/filing-virtus-advisers-llc-acquires-new-stake-in-cirrus-logic-inc-crus-2026-08-21/
GOOGL,2026-08-21 10:40:27,"Virtus Advisers LLC Acquires New Stake in Cirrus Logic, Inc. $CRUS",MarketBeat,earnings,Neutral,0.010604,0.554183,https://www.marketbeat.com/instant-alerts/filing-virtus-advisers-llc-acquires-new-stake-in-cirrus-logic-inc-crus-2026-08-21/
AAPL,2026-08-21 10:40:27,"Virtus Advisers LLC Acquires New Stake in Cirrus Logic, Inc. $CRUS",MarketBeat,earnings,Neutral,-0.119655,0.639445,https://www.marketbeat.com/instant-alerts/filing-virtus-advisers-llc-acquires-new-stake-in-cirrus-logic-inc-crus-2026-08-21/
XVAP,2026-08-21 10:13:53,XVAP ETF Holdings List — CBOE:XVAP,TradingView,financial_markets,Neutral,0.113099,1.0,https://www.tradingview.com/symbols/CBOE-XVAP/holdings/
AAPL,2026-08-21 10:13:53,XVAP ETF Holdings List — CBOE:XVAP,TradingView,financial_markets,Neutral,0.147307,0.934916,https://www.tradingview.com/symbols/CBOE-XVAP/holdings/
CBOE,2026-08-21 10:13:53,XVAP ETF Holdings List — CBOE:XVAP,TradingView,financial_markets,Neutral,0.137138,0.701568,https://www.tradingview.com/symbols/CBOE-XVAP/holdings/
BX,2026-08-21 10:07:20,Broadcom Steps up NVIDIA Challenge With Potential $100 Billion AI Financing Deal,TradingView,technology,Somewhat-Bullish,0.30407,0.935113,https://www.tradingview.com/news/benzinga:136c722c4094b:0-broadcom-steps-up-nvidia-challenge-with-potential-100-billion-ai-financing-deal/
AVGO,2026-08-21 10:07:20,Broadcom Steps up NVIDIA Challenge With Potential $100 Billion AI Financing Deal,TradingView,technology,Bullish,0.405064,1.0,https://www.tradingview.com/news/benzinga:136c722c4094b:0-broadcom-steps-up-nvidia-challenge-with-potential-100-billion-ai-financing-deal/
NVDA,2026-08-21 10:07:20,Broadcom Steps up NVIDIA Challenge With Potential $100 Billion AI Financing Deal,TradingView,technology,Neutral,0.149002,0.809307,https://www.tradingview.com/news/benzinga:136c722c4094b:0-broadcom-steps-up-nvidia-challenge-with-potential-100-billion-ai-financing-deal/
AAPL,2026-08-21 10:07:20,Broadcom Steps up NVIDIA Challenge With Potential $100 Billion AI Financing Deal,TradingView,technology,Somewhat-Bullish,0.206487,0.708286,https://www.tradingview.com/news/benzinga:136c722c4094b:0-broadcom-steps-up-nvidia-challenge-with-potential-100-billion-ai-financing-deal/
APO,2026-08-21 10:07:20,Broadcom Steps up NVIDIA Challenge With Potential $100 Billion AI Financing Deal,TradingView,technology,Somewhat-Bullish,0.30715,0.607693,https://www.tradingview.com/news/benzinga:136c722c4094b:0-broadcom-steps-up-nvidia-challenge-with-potential-100-billion-ai-financing-deal/
AAPL,2026-08-21 10:07:07,"Apple Pulled VK Apps Over Sanctions. Now the Russian Tech Giant Wants $696,000 a Day",UNITED24 Media,technology,Somewhat-Bearish,-0.273336,1.0,https://united24media.com/world/apple-pulled-vk-apps-over-sanctions-now-the-russian-tech-giant-wants-696000-a-day-21884
TSM,2026-08-21 09:42:29,Taiwan Semiconductor Manufacturing Tokenized Stock (Ondo) Markets,CoinMarketCap,blockchain,Somewhat-Bullish,0.250891,1.0,https://coinmarketcap.com/currencies/taiwan-semiconductor-manufacturing-tokenized-stock-ondo/
NVDA,2026-08-21 09:42:29,Taiwan Semiconductor Manufacturing Tokenized Stock (Ondo) Markets,CoinMarketCap,blockchain,Neutral,0.137394,0.619653,https://coinmarketcap.com/currencies/taiwan-semiconductor-manufacturing-tokenized-stock-ondo/
AAPL,2026-08-21 09:42:29,Taiwan Semiconductor Manufacturing Tokenized Stock (Ondo) Markets,CoinMarketCap,blockchain,Neutral,0.107837,0.604761,https://coinmarketcap.com/currencies/taiwan-semiconductor-manufacturing-tokenized-stock-ondo/
GOOGL,2026-08-21 09:42:29,Taiwan Semiconductor Manufacturing Tokenized Stock (Ondo) Markets,CoinMarketCap,blockchain,Neutral,0.107806,0.639589,https://coinmarketcap.com/currencies/taiwan-semiconductor-manufacturing-tokenized-stock-ondo/
MSFT,2026-08-21 09:42:29,Taiwan Semiconductor Manufacturing Tokenized Stock (Ondo) Markets,CoinMarketCap,blockchain,Neutral,0.117972,0.636802,https://coinmarketcap.com/currencies/taiwan-semiconductor-manufacturing-tokenized-stock-ondo/
CRUS,2026-08-21 09:40:27,"16,211 Shares in Cirrus Logic, Inc. $CRUS Bought by NewEdge Wealth LLC",MarketBeat,earnings,Somewhat-Bullish,0.295192,1.0,https://www.marketbeat.com/instant-alerts/filing-16211-shares-in-cirrus-logic-inc-crus-bought-by-newedge-wealth-llc-2026-08-21/
AAPL,2026-08-21 09:40:27,"16,211 Shares in Cirrus Logic, Inc. $CRUS Bought by NewEdge Wealth LLC",MarketBeat,earnings,Neutral,0.12444,0.705512,https://www.marketbeat.com/instant-alerts/filing-16211-shares-in-cirrus-logic-inc-crus-bought-by-newedge-wealth-llc-2026-08-21/
BLK,2026-08-21 09:40:27,"16,211 Shares in Cirrus Logic, Inc. $CRUS Bought by NewEdge Wealth LLC",MarketBeat,earnings,Somewhat-Bullish,0.30609,0.620728,https://www.marketbeat.com/instant-alerts/filing-16211-shares-in-cirrus-logic-inc-crus-bought-by-newedge-wealth-llc-2026-08-21/
WMT,2026-08-21 09:40:27,"16,211 Shares in Cirrus Logic, Inc. $CRUS Bought by NewEdge Wealth LLC",MarketBeat,earnings,Neutral,0.017194,0.596073,https://www.marketbeat.com/instant-alerts/filing-16211-shares-in-cirrus-logic-inc-crus-bought-by-newedge-wealth-llc-2026-08-21/
TTD,2026-08-21 09:40:27,"16,211 Shares in Cirrus Logic, Inc. $CRUS Bought by NewEdge Wealth LLC",MarketBeat,earnings,Neutral,0.005573,0.599866,https://www.marketbeat.com/instant-alerts/filing-16211-shares-in-cirrus-logic-inc-crus-bought-by-newedge-wealth-llc-2026-08-21/
SPOT,2026-08-21 06:14:20,Is Spotify Stock Worth Buying as Growth Meets a Premium Valuation?,Eastern Progress,earnings,Neutral,0.052929,1.0,https://www.easternprogress.com/is-spotify-stock-worth-buying-as-growth-meets-a-premium-valuation/article_56386ae3-8abc-5d30-a60c-9e944b49f252.html
AAPL,2026-08-21 06:14:20,Is Spotify Stock Worth Buying as Growth Meets a Premium Valuation?,Eastern Progress,earnings,Neutral,0.025603,0.626304,https://www.easternprogress.com/is-spotify-stock-worth-buying-as-growth-meets-a-premium-valuation/article_56386ae3-8abc-5d30-a60c-9e944b49f252.html
AMZN,2026-08-21 06:14:20,Is Spotify Stock Worth Buying as Growth Meets a Premium Valuation?,Eastern Progress,earnings,Neutral,0.029766,0.64952,https://www.easternprogress.com/is-spotify-stock-worth-buying-as-growth-meets-a-premium-valuation/article_56386ae3-8abc-5d30-a60c-9e944b49f252.html
AMP,2026-08-21 03:07:06,Ameriprise Financial Inc Adds to Gaia Inc (GAIA) Stake -- Shares Look 63% Undervalued on GF Value,GuruFocus,financial_markets,Neutral,0.130139,1.0,https://www.gurufocus.com/news/9046825/ameriprise-financial-inc-adds-to-gaia-inc-gaia-stake-shares-look-63-undervalued-on-gf-value
AAPL,2026-08-21 03:07:06,Ameriprise Financial Inc Adds to Gaia Inc (GAIA) Stake -- Shares Look 63% Undervalued on GF Value,GuruFocus,financial_markets,Neutral,0.133603,0.619398,https://www.gurufocus.com/news/9046825/ameriprise-financial-inc-adds-to-gaia-inc-gaia-stake-shares-look-63-undervalued-on-gf-value
AVGO,2026-08-21 03:07:06,Ameriprise Financial Inc Adds to Gaia Inc (GAIA) Stake -- Shares Look 63% Undervalued on GF Value,GuruFocus,financial_markets,Neutral,0.129839,0.627572,https://www.gurufocus.com/news/9046825/ameriprise-financial-inc-adds-to-gaia-inc-gaia-stake-shares-look-63-undervalued-on-gf-value
GOOGL,2026-08-21 03:07:06,Ameriprise Financial Inc Adds to Gaia Inc (GAIA) Stake -- Shares Look 63% Undervalued on GF Value,GuruFocus,financial_markets,Neutral,0.143246,0.616922,https://www.gurufocus.com/news/9046825/ameriprise-financial-inc-adds-to-gaia-inc-gaia-stake-shares-look-63-undervalued-on-gf-value
DRDB,2026-08-21 02:42:20,AQR Capital Management LLC Acquires New Stake in Roman DBDR Acqu,GuruFocus,mergers_and_acquisitions,Somewhat-Bearish,-0.221396,1.0,https://www.gurufocus.com/news/9046856/aqr-capital-management-llc-acquires-new-stake-in-roman-dbdr-acquisition-corp-ii-drdb
AAPL,2026-08-21 02:42:20,AQR Capital Management LLC Acquires New Stake in Roman DBDR Acqu,GuruFocus,mergers_and_acquisitions,Somewhat-Bullish,0.225075,0.608696,https://www.gurufocus.com/news/9046856/aqr-capital-management-llc-acquires-new-stake-in-roman-dbdr-acquisition-corp-ii-drdb
AMZN,2026-08-21 02:42:20,AQR Capital Management LLC Acquires New Stake in Roman DBDR Acqu,GuruFocus,mergers_and_acquisitions,Somewhat-Bullish,0.236579,0.620644,https://www.gurufocus.com/news/9046856/aqr-capital-management-llc-acquires-new-stake-in-roman-dbdr-acquisition-corp-ii-drdb
MSFT,2026-08-21 02:42:20,AQR Capital Management LLC Acquires New Stake in Roman DBDR Acqu,GuruFocus,mergers_and_acquisitions,Somewhat-Bullish,0.20219,0.642694,https://www.gurufocus.com/news/9046856/aqr-capital-management-llc-acquires-new-stake-in-roman-dbdr-acquisition-corp-ii-drdb
MU,2026-08-21 02:42:20,AQR Capital Management LLC Acquires New Stake in Roman DBDR Acqu,GuruFocus,mergers_and_acquisitions,Somewhat-Bullish,0.209264,0.605103,https://www.gurufocus.com/news/9046856/aqr-capital-management-llc-acquires-new-stake-in-roman-dbdr-acquisition-corp-ii-drdb
AMP,2026-08-21 02:17:06,Ameriprise Financial Inc Adds to Burford Capital Ltd (BUR) Stake -- Shares Look 23% Undervalued on GF Value,GuruFocus,earnings,Somewhat-Bullish,0.30703,0.975798,https://www.gurufocus.com/news/9046808/ameriprise-financial-inc-adds-to-burford-capital-ltd-bur-stake-shares-look-23-undervalued-on-gf-value
AVGO,2026-08-21 02:17:06,Ameriprise Financial Inc Adds to Burford Capital Ltd (BUR) Stake -- Shares Look 23% Undervalued on GF Value,GuruFocus,earnings,Neutral,0.112172,0.640983,https://www.gurufocus.com/news/9046808/ameriprise-financial-inc-adds-to-burford-capital-ltd-bur-stake-shares-look-23-undervalued-on-gf-value
AAPL,2026-08-21 02:17:06,Ameriprise Financial Inc Adds to Burford Capital Ltd (BUR) Stake -- Shares Look 23% Undervalued on GF Value,GuruFocus,earnings,Neutral,0.149563,0.62958,https://www.gurufocus.com/news/9046808/ameriprise-financial-inc-adds-to-burford-capital-ltd-bur-stake-shares-look-23-undervalued-on-gf-value
